latitude,longitude,flood,temperature_nearest_value,temperature_nearest_distance,rainfall_nearest_value,rainfall_nearest_distance,humidity_nearest_value,humidity_nearest_distance,wind_direction_nearest_value,wind_direction_nearest_distance,wind_speed_nearest_value,wind_speed_nearest_distance
1.334,103.8471,1,24.4,2.848715578972751,8.8,0.9697592779814542,99.3,2.848715578972751,35.0,2.848715578972751,3.4,2.848715578972751
1.3178,103.8918,0,24.1,2.483920121407658,1.2248939522195106,1.154441164991131,83.39835985503805,2.483920121407658,124.0,2.483920121407658,10.3,2.483920121407658
1.3521,103.8198,0,22.5,4.956061241628442,2.1723557988763678,1.9143082025139122,91.47027579570577,4.956061241628442,290.0,4.956061241628442,4.0,4.956061241628442
1.3246,103.7055,1,24.6,3.5425887065997,4.0,1.8919707605280875,96.6,3.5425887065997,100.0,3.5425887065997,5.1,3.5425887065997
1.3521,103.8198,1,25.3,4.956061241628442,1.2,1.9143082025139122,99.3,4.956061241628442,286.0,4.956061241628442,2.6,4.956061241628442
1.3644,103.9915,1,23.6,1.0594151082112884,0.2,1.0594151082112884,97.6,1.0594151082112884,230.0,6.389438292874045,1.9,6.389438292874045
1.3246,103.7055,0,24.6,3.5425887065997,1.3737112214610274,1.8919707605280875,84.13016956514741,3.5425887065997,100.0,3.5425887065997,5.1,3.5425887065997
1.3246,103.7055,0,24.5,3.5425887065997,1.800069027143751,1.8919707605280875,85.15719815223244,3.5425887065997,250.0,3.5425887065997,3.8,3.5425887065997
1.3178,103.8918,0,24.8,2.483920121407658,0.6630861340968578,1.154441164991131,84.36933335836177,2.483920121407658,24.0,2.483920121407658,12.8,2.483920121407658
1.3521,103.8198,0,24.6,4.956061241628442,0.2258050804811813,1.9143082025139122,93.16525946303175,4.956061241628442,6.0,4.956061241628442,4.7,4.956061241628442
1.3521,103.8198,1,24.1,4.956061241628442,0.2,1.9143082025139122,99.3,4.956061241628442,46.0,4.956061241628442,2.7,4.956061241628442
1.4304,103.8354,0,0.0,5.7622856245291,4.674533883841777,1.4597822983363102,0.0,5.7622856245291,356.0,11.582160621520307,7.3,11.582160621520307
1.3362791,103.8076496,1,24.2,3.445059969336063,10.4,1.34736813371936,97.7,3.445059969336063,338.0,3.445059969336063,6.8,3.445059969336063
1.3680528,103.8833047,1,25.2,3.152935259735223,12.078,1.4929247575961664,91.1,3.152935259735223,93.0,3.152935259735223,8.0,3.152935259735223
1.3521,103.8198,0,24.4,4.956061241628442,3.1638122540764195,1.9143082025139122,84.90327107538245,4.956061241628442,234.0,4.956061241628442,7.4,4.956061241628442
1.3140414,103.8467845,1,23.2,1.2079225297390161,6.4,1.2079225297390161,99.3,1.2079225297390161,328.0,1.2079225297390161,8.2,1.2079225297390161
1.3178,103.8918,0,24.4,2.483920121407658,2.1109124686884972,1.154441164991131,81.5769326519374,2.483920121407658,69.0,2.483920121407658,4.6,2.483920121407658
1.334,103.8471,0,24.6,2.848715578972751,4.103754292431054,0.9697592779814542,88.89365556902801,2.848715578972751,213.0,2.848715578972751,8.60001,2.848715578972751
1.3246,103.7055,1,24.5,3.5425887065997,4.2,1.8919707605280875,97.2,3.5425887065997,250.0,3.5425887065997,3.8,3.5425887065997
1.334,103.8471,1,24.6,2.848715578972751,8.8,0.9697592779814542,99.3,2.848715578972751,213.0,2.848715578972751,8.60001,2.848715578972751
1.3437173,103.8836814,1,25.7,0.6231020293747583,7.8,0.6231020293747583,91.5,0.6231020293747583,353.0,0.6231020293747583,10.0,0.6231020293747583
1.3286387,103.8042421,0,23.7,3.1048767158851933,2.5044584820673115,0.7760803562603024,91.19546542250184,3.1048767158851933,188.0,3.1048767158851933,3.7,3.1048767158851933
1.3246,103.7055,0,24.7,3.5425887065997,1.3590956229119497,1.8919707605280875,83.13021794488951,3.5425887065997,335.0,3.5425887065997,1.8,3.5425887065997
1.3521,103.8198,1,24.6,4.956061241628442,9.2,1.9143082025139122,99.3,4.956061241628442,213.0,4.956061241628442,8.60001,4.956061241628442
1.3141852,103.848291,1,23.2,1.3724105122407255,2.0,1.3164067961008774,99.3,1.3724105122407255,328.0,1.3724105122407255,8.2,1.3724105122407255
1.3521,103.8198,1,23.6,4.956061241628442,5.6,1.9143082025139122,99.3,4.956061241628442,1.0,4.956061241628442,8.9,4.956061241628442
1.3521,103.8198,1,25.4,4.956061241628442,4.4,1.9143082025139122,94.4,4.956061241628442,35.0,4.956061241628442,2.8,4.956061241628442
1.3178,103.8918,0,24.8,2.483920121407658,2.1222041619530905,1.154441164991131,86.95688508045683,2.483920121407658,348.0,2.483920121407658,10.7,2.483920121407658
1.3136136,103.9365203,0,26.0,2.89131935540986,0.0,2.89131935540986,82.9164126950242,2.89131935540986,276.0,2.89131935540986,5.4,2.89131935540986
1.3437173,103.8836814,1,24.1,0.6231020293747583,3.8,0.6231020293747583,92.6,0.6231020293747583,124.0,0.6231020293747583,10.3,0.6231020293747583
1.3315268,103.8796231,0,24.4,1.2982033393910848,2.71128360491766,1.1189159044982544,85.2625909753496,1.2982033393910848,2.0,1.2982033393910848,5.6,1.2982033393910848
1.2993119,103.8954604,1,23.2,4.568277465832308,0.0,1.0062625233524556,95.5,4.568277465832308,283.0,3.528186170423567,4.3,3.528186170423567
1.3437173,103.8836814,0,24.8,0.6231020293747583,2.0735082839677093,0.6231020293747583,80.57296049723057,0.6231020293747583,24.0,0.6231020293747583,12.8,0.6231020293747583
1.3087422,103.8471909,0,23.3,1.2064722054180137,2.791534158361852,1.2064722054180137,93.38365412956053,1.2064722054180137,314.0,1.2064722054180137,8.1,1.2064722054180137
1.3178,103.8918,0,23.7,2.483920121407658,3.2377622334731315,1.154441164991131,83.57307313885224,2.483920121407658,21.0,2.483920121407658,8.60001,2.483920121407658
1.3261369,103.9530576,0,24.6,1.7483679962358232,0.6429653226824749,1.7483679962358232,90.68803591334184,1.7483679962358232,306.0,1.7483679962358232,5.0,1.7483679962358232
1.3178,103.8918,1,25.9,2.483920121407658,6.699,1.154441164991131,89.8,2.483920121407658,298.0,2.483920121407658,9.10001,2.483920121407658
1.3521,103.8198,1,23.5,4.956061241628442,0.6,1.9143082025139122,99.3,4.956061241628442,335.0,4.956061241628442,3.4,4.956061241628442
1.3410733,103.7769981,1,23.8,0.8155997898314141,7.6,0.8155997898314141,98.5,0.8155997898314141,199.0,0.8155997898314141,3.0,0.8155997898314141
1.3521,103.8198,1,22.5,4.956061241628442,4.4,1.9143082025139122,99.3,4.956061241628442,290.0,4.956061241628442,4.0,4.956061241628442
1.3410733,103.7769981,0,24.6,0.8155997898314141,3.625244347745529,0.8155997898314141,86.60735332153195,0.8155997898314141,331.0,0.8155997898314141,6.1,0.8155997898314141
1.3644,103.9915,0,0.0,1.0594151082112884,0.0,1.0594151082112884,0.0,1.0594151082112884,29.0,6.389438292874045,2.5,6.389438292874045
1.3136136,103.9365203,0,25.3,2.89131935540986,1.3789670829638419,2.89131935540986,83.82073084298835,2.89131935540986,274.0,2.89131935540986,5.9,2.89131935540986
1.3521,103.8198,0,25.4,4.956061241628442,1.6438963654910168,1.9143082025139122,89.39331677157637,4.956061241628442,35.0,4.956061241628442,2.8,4.956061241628442
1.3348802,103.7672269,1,24.2,1.0733484252095429,7.8,1.0733484252095429,0.0,1.0733484252095429,2.0,1.0733484252095429,10.7,1.0733484252095429
1.3292841,103.8710583,0,25.2,2.202124089973319,1.2654094810274468,1.7234026086905894,84.36342670794289,2.202124089973319,323.0,2.202124089973319,10.8,2.202124089973319
1.3521,103.8198,0,25.5,4.956061241628442,0.7765974573931469,1.9143082025139122,86.2234694183872,4.956061241628442,283.0,4.956061241628442,2.7,4.956061241628442
1.3521,103.8198,0,24.6,4.956061241628442,2.76338706808242,1.9143082025139122,91.11935259073562,4.956061241628442,213.0,4.956061241628442,8.60001,4.956061241628442
1.3292841,103.8710583,0,24.4,2.202124089973319,4.313906584166386,1.7234026086905894,85.54331009186483,2.202124089973319,69.0,2.202124089973319,4.6,2.202124089973319
1.334,103.8471,1,24.6,2.848715578972751,3.0,0.9697592779814542,99.0,2.848715578972751,41.0,2.848715578972751,3.8,2.848715578972751
1.3286387,103.8042421,0,24.6,3.1048767158851933,4.12212777253512,0.7760803562603024,90.03710386236395,3.1048767158851933,331.0,3.1048767158851933,6.1,3.1048767158851933
1.3082646,103.9090288,1,24.8,4.221163218744405,6.2,0.24945377700370874,92.6,4.221163218744405,9.0,4.221163218744405,4.8,4.221163218744405
1.3286387,103.8042421,1,24.6,3.1048767158851933,9.2,0.7760803562603024,97.7,3.1048767158851933,331.0,3.1048767158851933,6.1,3.1048767158851933
1.3136136,103.9365203,1,24.6,2.89131935540986,6.4,2.89131935540986,97.1,2.89131935540986,263.0,2.89131935540986,12.6,2.89131935540986
1.3521,103.8198,1,24.8,4.956061241628442,0.0,1.9143082025139122,97.4,4.956061241628442,31.0,4.956061241628442,2.3,4.956061241628442
1.3521,103.8198,0,22.5,4.956061241628442,0.8785722111445892,1.9143082025139122,85.49450923923452,4.956061241628442,291.0,4.956061241628442,4.9,4.956061241628442
1.3669383,103.9070277,0,26.1,3.676614946998314,2.1107745861170084,2.1116338243795196,79.49558679345526,3.676614946998314,33.0,3.676614946998314,6.9,3.676614946998314
1.3521,103.8198,0,24.8,4.956061241628442,1.4957746371324767,1.9143082025139122,83.6675027967111,4.956061241628442,334.0,4.956061241628442,5.5,4.956061241628442
1.3521,103.8198,0,24.8,4.956061241628442,0.0,1.9143082025139122,82.97285933521792,4.956061241628442,31.0,4.956061241628442,2.3,4.956061241628442
1.332778,103.8746238,0,25.9,1.6644592100984663,1.540717508148675,1.6644592100984663,78.8224465818557,1.6644592100984663,298.0,1.6644592100984663,9.10001,1.6644592100984663
1.3399252,103.8773067,1,24.0,1.167794869904686,7.6,1.167794869904686,93.7,1.167794869904686,2.0,1.167794869904686,10.3,1.167794869904686
1.3521,103.8198,1,24.2,4.956061241628442,10.6,1.9143082025139122,99.3,4.956061241628442,39.0,4.956061241628442,4.3,4.956061241628442
1.3178,103.8918,0,25.3,2.483920121407658,0.7620842372437048,1.154441164991131,80.35945528076013,2.483920121407658,57.0,2.483920121407658,7.3,2.483920121407658
1.3521,103.8198,0,25.3,4.956061241628442,0.5494925758535465,1.9143082025139122,93.53617833563948,4.956061241628442,286.0,4.956061241628442,2.6,4.956061241628442
1.3644,103.9915,0,24.5,1.0594151082112884,1.4313734793213024,1.0594151082112884,90.60771863687114,1.0594151082112884,224.0,6.389438292874045,2.9,6.389438292874045
1.3136136,103.9365203,1,26.0,2.89131935540986,0.0,2.89131935540986,89.5,2.89131935540986,276.0,2.89131935540986,5.4,2.89131935540986
1.3644,103.9915,1,0.0,1.0594151082112884,0.0,1.0594151082112884,0.0,1.0594151082112884,283.0,6.389438292874045,3.3,6.389438292874045
1.3984,103.9072,0,26.1,6.819415050997955,1.9421217320603863,0.545097923355928,82.17195500621796,6.819415050997955,96.0,6.819415050997955,8.2,6.819415050997955
1.4304,103.8354,0,25.4,5.7622856245291,0.0,1.4597822983363102,86.36658224091944,5.7622856245291,317.0,11.582160621520307,6.3,11.582160621520307
1.3136136,103.9365203,0,24.6,2.89131935540986,3.779416549721053,2.89131935540986,90.402337847854,2.89131935540986,263.0,2.89131935540986,12.6,2.89131935540986
1.3521,103.8198,1,25.5,4.956061241628442,2.2,1.9143082025139122,99.2,4.956061241628442,283.0,4.956061241628442,2.7,4.956061241628442
1.3521,103.8198,1,25.4,4.956061241628442,7.2,1.9143082025139122,89.3,4.956061241628442,354.0,4.956061241628442,8.2,4.956061241628442
1.384,103.747,1,26.6,2.997064413260058,10.2,1.4906568765643766,98.3,2.997064413260058,28.0,6.475600025842468,5.3,6.475600025842468
1.3410733,103.7769981,1,24.6,0.8155997898314141,7.4,0.8155997898314141,97.7,0.8155997898314141,331.0,0.8155997898314141,6.1,0.8155997898314141
1.2993119,103.8954604,0,23.2,4.568277465832308,0.0,1.0062625233524556,88.36536582419866,4.568277465832308,283.0,3.528186170423567,4.3,3.528186170423567
1.3203,103.8438,1,23.8,1.349939147486466,8.0,1.349939147486466,99.3,1.349939147486466,300.0,1.349939147486466,10.7,1.349939147486466
1.2775902,103.8426227,0,25.3,3.462952302541135,1.1417611842267459,2.511349096231457,85.2239126783231,3.462952302541135,205.0,3.0908313604017064,6.5,3.0908313604017064
1.3362791,103.8076496,0,24.2,3.445059969336063,3.883470031114753,1.34736813371936,87.32495431775594,3.445059969336063,338.0,3.445059969336063,6.8,3.445059969336063
1.3178,103.8918,1,23.7,2.483920121407658,7.511,1.154441164991131,94.1,2.483920121407658,21.0,2.483920121407658,8.60001,2.483920121407658
1.3399252,103.8773067,0,24.0,1.167794869904686,3.65590111504392,1.167794869904686,88.29917039681919,1.167794869904686,2.0,1.167794869904686,10.3,1.167794869904686
1.4304,103.8354,1,28.1,5.7622856245291,3.4,1.4597822983363102,88.6,5.7622856245291,320.0,11.582160621520307,6.5,11.582160621520307
1.334,103.8471,0,24.6,2.848715578972751,0.957427592928171,0.9697592779814542,85.6725099766014,2.848715578972751,41.0,2.848715578972751,3.8,2.848715578972751
1.3521,103.8198,1,22.4,4.956061241628442,1.8,1.9143082025139122,99.3,4.956061241628442,299.0,4.956061241628442,6.5,4.956061241628442
1.3521,103.8198,1,24.7,4.956061241628442,1.2,1.9143082025139122,98.8,4.956061241628442,287.0,4.956061241628442,6.0,4.956061241628442
1.3437173,103.8836814,1,24.8,0.6231020293747583,4.8,0.6231020293747583,93.0,0.6231020293747583,24.0,0.6231020293747583,12.8,0.6231020293747583
